DateTime,Description,Merchant,Category_Code,Category_Name,Type,Amount_EUR,Payment_Method
12/1/24 9:00,Monthly Salary,Tech Solutions Ltd,SAL,Salary,Income,3500,Bank Transfer
12/1/24 10:53,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-6.06,Direct Debit
12/1/24 13:44,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-19.8,Card
12/1/24 19:29,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-23.42,Mobile Payment
12/1/24 21:20,Travel Purchase,Ryanair,TRV,Travel,Expense,-8.49,Mobile Payment
12/1/24 22:18,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-7.36,Mobile Payment
12/2/24 8:30,Monthly Apartment Rent,City Apartments,RNT,Rent,Expense,-1200.0,Bank Transfer
12/2/24 9:25,Travel Purchase,Ryanair,TRV,Travel,Expense,-8.31,Card
12/2/24 11:05,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-7.71,Mobile Payment
12/2/24 12:18,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-2.2,Direct Debit
12/2/24 13:38,Food & Drink Purchase,Local Cafe,ENT,Food & Drink,Expense,-1.62,Card
12/3/24 11:40,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-22.55,Direct Debit
12/3/24 16:29,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-44.61,Direct Debit
12/3/24 22:55,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-2.62,Direct Debit
12/4/24 10:41,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-44.33,Card
12/4/24 10:42,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-34.64,Mobile Payment
12/4/24 13:19,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-8.86,Mobile Payment
12/4/24 14:26,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-22.36,Direct Debit
12/4/24 16:05,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-2.69,Direct Debit
12/4/24 16:19,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-6.84,Card
12/4/24 16:31,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-6.42,Card
12/4/24 20:39,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-48.5,Card
12/4/24 22:50,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-14.71,Direct Debit
12/5/24 18:55,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-49.62,Mobile Payment
12/5/24 19:09,Medical Purchase,Pharmacy,MED,Medical,Expense,-11.69,Mobile Payment
12/6/24 12:03,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-19.64,Mobile Payment
12/7/24 16:02,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-9.13,Card
12/7/24 18:25,Travel Purchase,Ryanair,TRV,Travel,Expense,-8.34,Direct Debit
12/8/24 13:33,Travel Purchase,Booking.com,TRV,Travel,Expense,-31.7,Direct Debit
12/8/24 14:17,Travel Purchase,Booking.com,TRV,Travel,Expense,-36.27,Direct Debit
12/8/24 18:51,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-9.09,Mobile Payment
12/9/24 10:17,Online Shopping Purchase,Amazon,SHOP,Online Shopping,Expense,-21.2,Card
12/9/24 13:23,Food & Drink Purchase,Local Cafe,ENT,Food & Drink,Expense,-1.77,Direct Debit
12/9/24 19:23,Travel Purchase,Booking.com,TRV,Travel,Expense,-36.92,Card
12/9/24 19:50,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-22.17,Direct Debit
12/10/24 8:11,Travel Purchase,Booking.com,TRV,Travel,Expense,-33.77,Card
12/10/24 10:34,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-23.18,Card
12/10/24 12:04,Online Shopping Purchase,Amazon,SHOP,Online Shopping,Expense,-25.61,Card
12/10/24 13:33,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-22.92,Card
12/10/24 15:37,Medical Purchase,Pharmacy,MED,Medical,Expense,-12.05,Direct Debit
12/10/24 19:28,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-6.48,Card
12/10/24 22:18,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-61.63,Direct Debit
12/11/24 10:14,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.42,Card
12/11/24 21:44,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-8.82,Card
12/11/24 22:30,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-5.44,Direct Debit
12/12/24 10:56,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-49.45,Mobile Payment
12/12/24 14:51,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-9.04,Mobile Payment
12/12/24 17:24,Travel Purchase,Ryanair,TRV,Travel,Expense,-6.25,Mobile Payment
12/13/24 7:44,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.85,Mobile Payment
12/13/24 10:08,Travel Purchase,Booking.com,TRV,Travel,Expense,-32.38,Card
12/13/24 14:42,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-20.71,Mobile Payment
12/13/24 17:01,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-28.77,Direct Debit
12/13/24 19:20,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-21.95,Card
12/13/24 20:33,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-23.64,Mobile Payment
12/14/24 9:19,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-8.35,Card
12/14/24 10:08,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-7.26,Direct Debit
12/14/24 10:43,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.95,Mobile Payment
12/14/24 18:08,Medical Purchase,Pharmacy,MED,Medical,Expense,-12.71,Mobile Payment
12/14/24 19:22,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-18.85,Mobile Payment
12/15/24 9:11,Travel Purchase,Ryanair,TRV,Travel,Expense,-7.35,Direct Debit
12/15/24 9:38,Online Shopping Purchase,Amazon,SHOP,Online Shopping,Expense,-23.63,Card
12/15/24 17:40,Travel Purchase,Booking.com,TRV,Travel,Expense,-36.35,Direct Debit
12/15/24 22:49,Online Shopping Purchase,Amazon,SHOP,Online Shopping,Expense,-24.36,Direct Debit
12/16/24 8:10,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-17.08,Card
12/16/24 9:07,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-7.42,Direct Debit
12/16/24 11:22,Food & Drink Purchase,Local Cafe,ENT,Food & Drink,Expense,-1.7,Mobile Payment
12/16/24 11:30,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-2.18,Direct Debit
12/16/24 12:48,Online Shopping Purchase,Amazon,SHOP,Online Shopping,Expense,-22.81,Card
12/16/24 16:39,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-20.84,Card
12/16/24 17:53,Travel Purchase,Booking.com,TRV,Travel,Expense,-27.6,Card
12/16/24 19:20,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-22.66,Card
12/17/24 12:29,Travel Purchase,Ryanair,TRV,Travel,Expense,-7.36,Direct Debit
12/17/24 22:36,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-15.88,Card
12/18/24 7:00,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-15.26,Card
12/18/24 7:38,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-39.19,Mobile Payment
12/18/24 9:18,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-6.27,Mobile Payment
12/18/24 17:55,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-15.57,Card
12/18/24 18:31,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-20.77,Card
12/18/24 22:18,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-14.67,Direct Debit
12/19/24 10:26,Food & Drink Purchase,Local Cafe,ENT,Food & Drink,Expense,-1.27,Card
12/19/24 13:21,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.99,Mobile Payment
12/19/24 14:16,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-7.07,Mobile Payment
12/19/24 19:51,Food & Drink Purchase,Local Cafe,ENT,Food & Drink,Expense,-1.27,Card
12/19/24 21:22,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-59.02,Direct Debit
12/19/24 22:20,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-21.05,Mobile Payment
12/20/24 9:52,Travel Purchase,Booking.com,TRV,Travel,Expense,-37.52,Mobile Payment
12/20/24 12:46,Online Shopping Purchase,Amazon,SHOP,Online Shopping,Expense,-19.61,Mobile Payment
12/20/24 14:17,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-24.42,Direct Debit
12/20/24 15:39,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-18.97,Direct Debit
12/20/24 19:43,Travel Purchase,Ryanair,TRV,Travel,Expense,-6.97,Direct Debit
12/20/24 20:13,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-18.88,Mobile Payment
12/21/24 7:24,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-21.53,Direct Debit
12/21/24 11:30,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-15.28,Mobile Payment
12/21/24 18:14,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-7.09,Direct Debit
12/22/24 8:21,Medical Purchase,Pharmacy,MED,Medical,Expense,-12.57,Card
12/22/24 11:48,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-2.53,Card
12/22/24 14:19,Medical Purchase,Pharmacy,MED,Medical,Expense,-13.02,Mobile Payment
12/22/24 16:44,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-63.34,Direct Debit
12/22/24 21:20,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-27.01,Mobile Payment
12/22/24 22:12,Online Shopping Purchase,Amazon,SHOP,Online Shopping,Expense,-23.72,Direct Debit
12/23/24 12:28,Food & Drink Purchase,Local Cafe,ENT,Food & Drink,Expense,-1.31,Direct Debit
12/24/24 10:12,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-2.39,Card
12/24/24 10:20,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-7.57,Card
12/24/24 10:27,Travel Purchase,Ryanair,TRV,Travel,Expense,-6.57,Direct Debit
12/24/24 17:20,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-29.5,Card
12/25/24 9:41,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-7.68,Card
12/25/24 15:35,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-2.09,Card
12/25/24 19:05,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.8,Card
12/25/24 21:04,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-18.75,Mobile Payment
12/26/24 16:18,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-38.99,Mobile Payment
12/26/24 16:35,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-45.07,Direct Debit
12/26/24 21:13,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-35.58,Direct Debit
12/26/24 21:39,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-30.8,Card
12/27/24 16:58,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-5.25,Card
12/28/24 11:00,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.74,Card
12/28/24 16:12,Food & Drink Purchase,Local Cafe,ENT,Food & Drink,Expense,-1.21,Mobile Payment
12/28/24 16:35,Food & Drink Purchase,Local Cafe,ENT,Food & Drink,Expense,-1.58,Card
12/28/24 17:28,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-29.18,Mobile Payment
12/28/24 17:33,Online Shopping Purchase,Amazon,SHOP,Online Shopping,Expense,-23.5,Mobile Payment
12/28/24 20:00,Travel Purchase,Booking.com,TRV,Travel,Expense,-34.08,Mobile Payment
12/28/24 21:48,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-2.82,Card
12/29/24 8:00,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.86,Direct Debit
12/29/24 15:38,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-6.95,Direct Debit
12/29/24 20:18,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-6.18,Direct Debit
12/29/24 20:43,Medical Purchase,Pharmacy,MED,Medical,Expense,-11.58,Direct Debit
12/30/24 7:02,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.63,Direct Debit
12/30/24 10:18,Travel Purchase,Booking.com,TRV,Travel,Expense,-29.0,Direct Debit
12/30/24 12:50,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.58,Card
12/30/24 14:22,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.45,Direct Debit
12/30/24 16:11,Medical Purchase,Pharmacy,MED,Medical,Expense,-12.37,Mobile Payment
12/30/24 20:17,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-17.55,Mobile Payment
12/30/24 20:53,Food & Drink Purchase,Local Cafe,ENT,Food & Drink,Expense,-1.26,Direct Debit
12/31/24 9:05,Online Shopping Purchase,Amazon,SHOP,Online Shopping,Expense,-22.19,Mobile Payment
12/31/24 9:32,Online Shopping Purchase,Amazon,SHOP,Online Shopping,Expense,-19.01,Mobile Payment
12/31/24 9:37,Medical Purchase,Pharmacy,MED,Medical,Expense,-10.02,Mobile Payment
12/31/24 9:59,Travel Purchase,Booking.com,TRV,Travel,Expense,-33.1,Card
12/31/24 15:48,Travel Purchase,Booking.com,TRV,Travel,Expense,-35.49,Direct Debit
12/31/24 18:30,Travel Purchase,Booking.com,TRV,Travel,Expense,-33.36,Mobile Payment
